raman_shift_cm-1,intensity_normalized,first_derivative_normalized,valid_mask
0.0,0.0,0.0,0
0.9758478,0.0,0.0,0
1.9516956,0.0,0.0,0
2.9275434,0.0,0.0,0
3.9033911,0.0,0.0,0
4.8792386,0.0,0.0,0
5.855087,0.0,0.0,0
6.8309345,0.0,0.0,0
7.8067822,0.0,0.0,0
8.78263,0.0,0.0,0
9.758477,0.0,0.0,0
10.734325,0.0,0.0,0
11.710174,0.0,0.0,0
12.686021,0.0,0.0,0
13.661869,0.0,0.0,0
14.637716,0.0,0.0,0
15.6135645,0.0,0.0,0
16.589413,0.0,0.0,0
17.56526,0.0,0.0,0
18.541107,0.0,0.0,0
19.516954,0.0,0.0,0
20.492804,0.0,0.0,0
21.46865,0.0,0.0,0
22.444498,0.0,0.0,0
23.420347,0.0,0.0,0
24.396194,0.0,0.0,0
25.372042,0.0,0.0,0
26.347889,0.0,0.0,0
27.323738,0.0,0.0,0
28.299585,0.0,0.0,0
29.275433,0.0,0.0,0
30.251282,0.0,0.0,0
31.227129,0.0,0.0,0
32.202976,0.0,0.0,0
33.178825,0.0,0.0,0
34.15467,0.0,0.0,0
35.13052,0.0,0.0,0
36.10637,0.0,0.0,0
37.082214,0.0,0.0,0
38.058064,0.0,0.0,0
39.03391,0.0,0.0,0
40.009758,0.0,0.0,0
40.985607,0.0,0.0,0
41.961452,0.0,0.0,0
42.9373,0.0,0.0,0
43.91315,0.0,0.0,0
44.888996,0.0,0.0,0
45.864845,0.0,0.0,0
46.840694,0.0,0.0,0
47.81654,0.0,0.0,0
48.79239,0.0,0.0,0
49.768234,0.0,0.0,0
50.744083,0.0,0.0,0
51.719933,0.0,0.0,0
52.695778,0.0,0.0,0
53.671627,0.0,0.0,0
54.647476,0.0,0.0,0
55.62332,0.0,0.0,0
56.59917,0.0,0.0,0
57.57502,0.0,0.0,0
58.550865,0.0,0.0,0
59.526714,0.0,0.0,0
60.502563,0.0,0.0,0
61.47841,0.0,0.0,0
62.454258,0.0,0.0,0
63.430103,0.0,0.0,0
64.40595,0.0,0.0,0
65.3818,0.0,0.0,0
66.35765,0.0,0.0,0
67.333496,0.0,0.0,0
68.30934,0.0,0.0,0
69.285194,0.0,0.0,0
70.26104,0.0,0.0,0
71.236885,0.0,0.0,0
72.21274,0.0,0.0,0
73.18858,0.0,0.0,0
74.16443,0.0,0.0,0
75.14028,0.0,0.0,0
76.11613,0.0,0.0,0
77.09197,0.0,0.0,0
78.06782,0.0,0.0,0
79.04367,0.0,0.0,0
80.019516,0.0,0.0,0
80.99536,0.0,0.0,0
81.971214,0.0,0.0,0
82.94706,0.0,0.0,0
83.922905,0.0,0.0,0
84.89876,0.0,0.0,0
85.8746,0.0,0.0,0
86.85045,0.0,0.0,0
87.8263,0.0,0.0,0
88.80215,0.0,0.0,0
89.77799,0.0,0.0,0
90.753845,0.0,0.0,0
91.72969,0.0,0.0,0
92.705536,0.0,0.0,0
93.68139,0.0,0.0,0
94.657234,0.0,0.0,0
95.63308,0.0,0.0,0
96.60893,0.0,0.0,0
97.58478,0.0,0.0,0
98.56062,0.0,0.0,0
99.53647,0.0,0.0,0
100.51232,0.0,0.0,0
101.48817,0.0,0.0,0
102.46401,0.0,0.0,0
103.439865,0.0,0.0,0
104.41571,0.0,0.0,0
105.391556,0.0,0.0,0
106.36741,0.0,0.0,0
107.343254,0.0,0.0,0
108.3191,0.0,0.0,0
109.29495,0.0,0.0,0
110.2708,0.0,0.0,0
111.24664,0.0,0.0,0
112.222496,0.0,0.0,0
113.19834,0.0,0.0,0
114.17419,0.0,0.0,0
115.15004,0.0,0.0,0
116.125885,0.0,0.0,0
117.10173,0.0,0.0,0
118.07758,0.0,0.0,0
119.05343,0.0,0.0,0
120.029274,0.0,0.0,0
121.00513,0.0,0.0,0
121.98097,0.0,0.0,0
122.95682,0.0,0.0,0
123.93266,0.0,0.0,0
124.908516,0.0,0.0,0
125.88436,0.0,0.0,0
126.86021,0.0,0.0,0
127.83606,0.0,0.0,0
128.8119,0.0,0.0,0
129.78775,0.0,0.0,0
130.7636,0.0,0.0,0
131.73946,0.0,0.0,0
132.7153,0.0,0.0,0
133.69115,0.0,0.0,0
134.66699,0.0,0.0,0
135.64284,0.0,0.0,0
136.61868,0.0,0.0,0
137.59453,0.0,0.0,0
138.57039,0.0,0.0,0
139.54623,0.0,0.0,0
140.52208,0.0,0.0,0
141.49792,0.0,0.0,0
142.47377,0.0,0.0,0
143.44962,0.0,0.0,0
144.42548,0.0,0.0,0
145.40132,0.0,0.0,0
146.37717,0.0,0.0,0
147.35301,0.0,0.0,0
148.32886,0.0,0.0,0
149.3047,0.0,0.0,0
150.28056,0.0,0.0,0
151.25641,0.0,0.0,0
152.23225,0.0,0.0,0
153.2081,0.0,0.0,0
154.18394,0.0,0.0,0
155.15979,0.0,0.0,0
156.13564,0.0,0.0,0
157.1115,0.0,0.0,0
158.08734,0.0,0.0,0
159.06319,0.0,0.0,0
160.03903,0.0,0.0,0
161.01488,0.0,0.0,0
161.99072,0.0,0.0,0
162.96658,0.0,0.0,0
163.94243,0.0,0.0,0
164.91827,0.0,0.0,0
165.89412,0.0,0.0,0
166.86996,0.0,0.0,0
167.84581,0.0,0.0,0
168.82167,0.0,0.0,0
169.79752,0.0,0.0,0
170.77336,0.0,0.0,0
171.7492,0.0,0.0,0
172.72505,0.0,0.0,0
173.7009,0.0,0.0,0
174.67676,0.0,0.0,0
175.6526,0.0,0.0,0
176.62845,0.0,0.0,0
177.6043,0.0,0.0,0
178.58014,0.0,0.0,0
179.55598,0.0,0.0,0
180.53183,0.0,0.0,0
181.50769,0.0,0.0,0
182.48354,0.0,0.0,0
183.45938,0.0,0.0,0
184.43523,0.0,0.0,0
185.41107,0.0,0.0,0
186.38692,0.0,0.0,0
187.36278,0.0,0.0,0
188.33862,0.0,0.0,0
189.31447,0.0,0.0,0
190.29031,0.0,0.0,0
191.26616,0.0,0.0,0
192.242,0.0,0.0,0
193.21786,0.0,0.0,0
194.19371,0.0,0.0,0
195.16956,0.0,0.0,0
196.1454,0.0,0.0,0
197.12125,0.0,0.0,0
198.09709,0.0,0.0,0
199.07294,0.0,0.0,0
200.0488,0.028003287,0.10002448,1
201.02464,0.027871149,0.053126786,1
202.00049,0.042806357,0.07977314,1
202.97633,0.050098874,-0.08836224,1
203.95218,0.018185398,-0.08679067,1
204.92802,0.025915807,0.032785673,1
205.90388,0.027320659,0.074896745,1
206.87973,0.04678467,-0.075027734,1
207.85558,0.0064151804,-0.13625978,1
208.83142,0.008817696,0.0432117,1
209.80727,0.018455544,0.10957877,1
210.78311,0.039350364,0.0016461691,1
211.75897,0.018913584,-0.018473737,1
212.73482,0.034202307,0.046918463,1
213.71066,0.031986788,-0.122748755,1
214.68651,0.0,-0.06818437,1
215.66235,0.012988124,0.028271796,1
216.6382,0.007877559,0.063986436,1
217.61406,0.030817667,-0.010602109,1
218.5899,0.004924163,-0.001668877,1
219.56575,0.030352658,-0.017672343,1
220.5416,0.0,-0.048767753,1
221.51744,0.016764173,0.12987189,1
222.49329,0.03618707,0.037698206,1
223.46913,0.027268276,0.0255234,1
224.44499,0.04329927,-0.05360102,1
225.42084,0.012333685,0.15740104,1
226.39668,0.087156974,0.17956758,1
227.37253,0.0623678,-0.20908919,1
228.34837,0.028897054,-0.1046068,1
229.32422,0.033220507,0.09781957,1
230.30008,0.056153674,-0.01512623,1
231.27592,0.029006537,-0.052521907,1
232.25177,0.041519143,0.03856974,1
233.22762,0.03975348,0.016694054,1
234.20346,0.04617072,-0.072160654,1
235.1793,0.019646877,-0.043600712,1
236.15517,0.034022503,0.014184365,1
237.13101,0.023599582,-0.08403516,1
238.10686,0.010607225,-0.084696606,1
239.0827,0.0,0.0075489986,1
240.05855,0.012710653,0.036125276,1
241.0344,0.0100658275,0.11922689,1
242.01025,0.045932494,0.04599762,1
242.9861,0.022883475,-0.00092428504,1
243.96194,0.045674954,0.07286913,1
244.93779,0.043187488,-0.050683863,1
245.91364,0.03155257,0.034544744,1
246.88948,0.05281292,0.03677262,1
247.86533,0.04179877,-0.07537017,1
248.84119,0.03181187,-0.090706065,1
249.81703,0.016524622,0.004578658,1
250.79288,0.033087652,-0.02394135,1
251.76872,0.009853684,0.030341087,1
252.74457,0.041541792,0.17063133,1
253.72041,0.05739783,-0.061162975,1
254.69627,0.024498643,-0.10281512,1
255.67212,0.028748969,0.04966107,1
256.64795,0.03833585,-0.0038171248,1
257.6238,0.027684743,-0.05679822,1
258.59967,0.022509534,0.018472282,1
259.5755,0.032831315,0.029404929,1
260.55136,0.030702434,0.0841899,1
261.5272,0.056288842,0.10575684,1
262.50305,0.06016949,-0.010530123,1
263.4789,0.053354718,-0.2159477,1
264.45474,0.0,-0.09904004,1
265.4306,0.025761005,0.04426935,1
266.40643,0.01233629,0.105109446,1
267.3823,0.055050105,0.044107903,1
268.35812,0.024628658,-0.051840305,1
269.33398,0.040606942,0.14205194,1
270.30984,0.064210154,-0.030924225,1
271.28568,0.031992067,-0.07036081,1
272.26154,0.04460645,-0.0270613,1
273.23737,0.02445282,0.08350813,1
274.21323,0.06787686,0.1874374,1
275.18906,0.07668084,-0.05649244,1
276.16492,0.052134942,-0.13748279,1
277.14078,0.038372494,0.04052085,1
278.1166,0.06342433,0.16317634,1
279.09247,0.08383926,-0.09081702,1
280.0683,0.038121447,-0.084412426,1
281.04416,0.060320985,0.076581925,1
282.02002,0.059460316,0.03544887,1
282.99585,0.07019798,0.0919686,1
283.9717,0.08508626,0.062690854,1
284.94754,0.08766633,-0.032557603,1
285.9234,0.07601407,-0.014232977,1
286.89923,0.083699904,-0.02505172,1
287.8751,0.06903304,-0.02554113,1
288.85095,0.076583095,-0.023863368,1
289.82678,0.06238452,0.047833327,1
290.80264,0.08991251,0.047359027,1
291.77847,0.07558179,-0.064141184,1
292.75433,0.07204075,0.10607325,1
293.73016,0.10513655,0.050177597,1
294.70602,0.08602044,0.017492373,1
295.6819,0.11001065,0.03888612,1
296.6577,0.0968567,0.06817882,1
297.63358,0.12900917,0.11934711,1
298.6094,0.13011216,-0.012654944,1
299.58527,0.12548284,-0.03545007,1
300.56113,0.1202343,0.11829063,1
301.53696,0.1584416,0.053211413,1
302.51282,0.13505901,-0.0783035,1
303.48865,0.13662262,0.20255505,1
304.4645,0.19149993,0.031106828,1
305.44034,0.14529331,-0.14094009,1
306.4162,0.1522305,0.012090072,1
307.39206,0.1486621,0.0057706363,1
308.3679,0.15383816,0.07093318,1
309.34375,0.16842696,-0.07242395,1
310.31958,0.13365975,-0.031601824,1
311.29544,0.15962343,-0.23545383,1
312.27127,0.068057366,-0.09479696,1
313.24713,0.13321441,0.10218488,1
314.223,0.096530266,-0.2084505,1
315.19882,0.07513198,-0.08704452,1
316.17468,0.07227705,-0.08281212,1
317.1505,0.052058037,-0.013205414,1
318.12637,0.06859868,0.04213376,1
319.10223,0.063798234,0.024890358,1
320.07806,0.07553354,0.070369765,1
321.05392,0.0834057,0.14167221,1
322.02975,0.11500788,0.098857425,1
323.0056,0.11094988,-0.031383995,1
323.98145,0.106263176,-0.115619235,1
324.9573,0.07873341,-0.09075789,1
325.93317,0.0809743,0.1607911,1
326.909,0.12353445,0.059142344,1
327.88486,0.097451374,0.060334347,1
328.8607,0.14034365,0.031785104,1
329.83655,0.10630546,-0.032085232,1
330.8124,0.13140339,0.105372146,1
331.78824,0.13566667,0.0652953,1
332.7641,0.14959735,-0.05282116,1
333.73993,0.120950095,-0.07100921,1
334.7158,0.12981275,0.15371665,1
335.69162,0.16378042,0.080017895,1
336.66748,0.15210724,0.09902636,1
337.64334,0.19137323,0.10897587,1
338.61917,0.18247344,0.015699642,1
339.59503,0.1957484,-0.00031719296,1
340.57086,0.1823859,-0.21044286,1
341.54672,0.1371103,-0.22503206,1
342.52255,0.11968286,-0.0719819,1
343.4984,0.11705395,-0.025220701,1
344.47427,0.11265534,-0.07766434,1
345.4501,0.09541423,0.011944105,1
346.42596,0.11598458,-0.026839389,1
347.4018,0.08793732,-0.010793067,1
348.37766,0.11297889,0.009028492,1
349.35352,0.09045303,-0.05498061,1
350.32935,0.09765836,-0.09224781,1
351.3052,0.06474815,-0.06970344,1
352.28104,0.07823498,0.05289785,1
353.2569,0.07948705,-0.00176374,1
354.23273,0.07774364,0.02941654,1
355.2086,0.08768393,0.03608362,1
356.18445,0.08779802,-0.1135851,1
357.16028,0.056035962,-0.13511182,1
358.13614,0.050151724,0.12141498,1
359.11197,0.08986521,0.23655075,1
360.08783,0.116063006,-0.049862023,1
361.06366,0.0759739,-0.11038406,1
362.03952,0.085307494,0.11995154,1
363.01538,0.109397314,0.022021765,1
363.9912,0.09144489,0.071422406,1
364.96707,0.12929995,0.18595025,1
365.9429,0.1432582,0.027277393,1
366.91876,0.1368998,0.11443563,1
367.89462,0.17514466,0.17090453,1
368.87045,0.18452097,0.21646948,1
369.8463,0.23546228,0.16591394,1
370.82214,0.23075244,-0.04151246,1
371.798,0.2238953,0.03836699,1
372.77383,0.24144214,0.08985385,1
373.7497,0.24893153,0.047839355,1
374.72556,0.25477216,-0.014775827,1
375.7014,0.24481498,0.10550397,1
376.67725,0.28417096,0.01842266,1
377.65308,0.24995053,-0.25689274,1
378.62894,0.2125911,-0.19318554,1
379.60477,0.1961213,-0.05487318,1
380.58063,0.19730194,-0.17275764,1
381.5565,0.14798394,-0.20280132,1
382.53232,0.14079276,-0.16682927,1
383.50818,0.101498164,-0.26866078,1
384.484,0.06593391,-0.095755585,1
385.45987,0.07481853,0.066999055,1
386.43573,0.0846026,0.017363288,1
387.41156,0.07965705,-0.0347552,1
388.38742,0.07491853,-0.02304998,1
389.36325,0.07323439,-0.08488989,1
390.3391,0.05126446,-0.06411607,1
391.31494,0.055368487,0.026744459,1
392.2908,0.058716416,-0.11730512,1
393.26666,0.02268247,-0.089389235,1
394.2425,0.03380783,0.04971222,1
395.21835,0.03653385,0.0139269,1
396.19418,0.037688427,0.0033432206,1
397.17004,0.037465353,0.063757144,1
398.14587,0.05545294,-0.042131696,1
399.12173,0.025724422,-0.011760393,1
400.0976,0.05217601,0.019150518,1
401.07343,0.03106195,-0.1233026,1
402.0493,0.017819626,0.13037793,1
403.02512,0.067388065,0.14558429,1
404.00098,0.05838291,-0.051990002,1
404.97684,0.052901518,-0.09987305,1
405.95267,0.030555146,-0.07858835,1
406.92853,0.031004632,0.038723815,1
407.90436,0.041344713,-0.04775416,1
408.88022,0.017697508,-0.0908119,1
409.85605,0.0160405,0.16496062,1
410.8319,0.063663125,0.07040605,1
411.80777,0.035658516,-0.08139925,1
412.7836,0.04098127,-0.06001259,1
413.75946,0.01893595,-0.08375971,1
414.7353,0.017642096,-0.0023282606,1
415.71115,0.018287271,-0.058560606,1
416.687,0.0013247079,-0.059201855,1
417.66284,0.0017909191,0.10635706,1
418.6387,0.03096058,0.14069934,1
419.61453,0.040995516,0.078204125,1
420.5904,0.05275117,-0.10010918,1
421.56622,0.013103037,-0.015868416,1
422.54208,0.048331983,0.09821539,1
423.51794,0.040469877,-0.0034191266,1
424.49377,0.04737883,0.014445926,1
425.46964,0.044494733,-4.566368e-06,1
426.44547,0.047377385,-0.08044539,1
427.42133,0.022078816,-0.009819191,1
428.39716,0.044639904,0.10954847,1
429.37302,0.052602574,-0.119344905,1
430.34888,0.011385516,0.0081532495,1
431.3247,0.054871723,0.082187876,1
432.30057,0.034284066,-0.047047105,1
433.2764,0.0417618,0.06593579,1
434.25226,0.0526563,0.02610586,1
435.22812,0.049035963,-0.056948557,1
436.20395,0.036788616,0.058466665,1
437.1798,0.06532819,0.10770152,1
438.15564,0.06679906,-0.10673189,1
439.1315,0.03558774,-0.11823927,1
440.10733,0.033852343,0.000119482276,1
441.0832,0.03562114,-0.0016843113,1
442.05905,0.033383023,-0.06290285,1
443.03488,0.018094506,0.06119413,1
444.01074,0.05043544,-0.055129275,1
444.98657,0.0027359717,-0.09051104,1
445.96243,0.025217937,0.09478937,1
446.93826,0.029148348,0.10847415,1
447.91412,0.05544351,0.113846906,1
448.88998,0.060870767,-0.038830776,1
449.8658,0.044624515,-0.055430498,1
450.84167,0.045426328,0.020826956,1
451.8175,0.050427545,-0.16302446,1
452.79337,0.0,-0.13000263,1
453.76923,0.0142034795,0.10381983,1
454.74506,0.028927999,0.1469702,1
455.72092,0.05515512,0.11989896,1
456.69675,0.062336847,-0.04215868,1
457.6726,0.043407343,-0.058661465,1
458.64844,0.045990944,-0.009460183,1
459.6243,0.04077114,-0.10868388,1
460.60016,0.015707156,-0.058238972,1
461.576,0.02454257,-0.056367707,1
462.55185,0.0,-0.038004246,1
463.52768,0.013951992,0.18731727,1
464.50354,0.052194215,0.080940485,1
465.47937,0.036506668,0.039931126,1
466.45523,0.063321814,0.046457767,1
467.4311,0.04945171,-0.07113921,1
468.40692,0.043499578,-0.12270998,1
469.38278,0.015259512,-0.07207952,1
470.3586,0.02341445,0.07986744,1
471.33447,0.037513692,0.062366866,1
472.31033,0.040792417,-0.019400096,1
473.28616,0.03210849,-0.008437747,1
474.26202,0.03844182,-0.035709597,1
475.23785,0.022159195,-0.021124462,1
476.2137,0.032556605,-0.031040648,1
477.18954,0.013511053,0.042726096,1
478.1654,0.044463225,0.1583073,1
479.14127,0.05762196,0.020101203,1
480.1171,0.050064806,-0.05059859,1
481.09296,0.043523367,-0.056145385,1
482.0688,0.03442073,-0.012662956,1
483.04465,0.039995458,0.011464362,1
484.0205,0.03761517,-0.018654186,1
484.99634,0.034797736,-0.07616627,1
485.9722,0.016391963,0.02245771,1
486.94803,0.041053932,0.08664461,1
487.9239,0.04053354,0.046629503,1
488.89972,0.054046188,0.1646894,1
